index,country,name,full_name,symbol,currency,class,market
408,china,FTSE China 200 Real Estate Investment and Services,FTSE China 200 Real Estate Investment and Services HKD,FTXIN38630H,HKD,other_indices,global_indices
409,china,FTSE China 200 Real Estate Investment and Services,FTSE China 200 Real Estate Investment and Services USD,FTXIN38630U,USD,other_indices,global_indices
410,china,FTSE China 200 Alternate Energy USD,FTSE China 200 Alternate Energy USD,FTXIN30580U,USD,other_indices,global_indices
411,china,FTSE China 200 Alternate Energy CNY,FTSE China 200 Alternate Energy CNY,FTXIN30580C,CNY,other_indices,global_indices
412,china,FTSE China 200 General Financial USD,FTSE China 200 General Financial USD,FTXIN38770U,USD,other_indices,global_indices
413,china,FTSE China 200 Banks USD,FTSE China 200 Banks USD,FTXIN38350U,USD,other_indices,global_indices
414,china,FTSE China 200 Electricity USD,FTSE China 200 Electricity USD,FTXIN37530U,USD,other_indices,global_indices
415,china,FTSE China 200 Pharmaceuticals & Biotechnology USD,FTSE China 200 Pharmaceuticals & Biotechnology USD,FTXIN34570U,USD,other_indices,global_indices
416,china,FTSE China 200 Technology Hardware & Equipment USD,FTSE China 200 Technology Hardware & Equipment USD,FTXIN39570U,USD,other_indices,global_indices
417,china,FTSE China 200 Software and Computer Services USD,FTSE China 200 Software and Computer Services USD,FTXIN39530U,USD,other_indices,global_indices
418,china,FTSE China 200 Life Insurance USD,FTSE China 200 Life Insurance USD,FTXIN38570U,USD,other_indices,global_indices
419,china,FTSE China 200 Mobile Telecommunication USD,FTSE China 200 Mobile Telecommunication USD,FTXIN36570U,USD,other_indices,global_indices
420,china,FTSE China 200 Travel & Leisure USD,FTSE China 200 Travel & Leisure USD,FTXIN35750U,USD,other_indices,global_indices
421,china,FTSE China 200 Media USD,FTSE China 200 Media USD,FTXIN35550U,USD,other_indices,global_indices
422,china,FTSE China 200 General Retailers USD,FTSE China 200 General Retailers USD,FTXIN35370U,USD,other_indices,global_indices
423,china,FTSE China 200 Electricity CNY,FTSE China 200 Electricity CNY,FTXIN37530C,CNY,other_indices,global_indices
424,china,FTSE China Financial Services Price USD,FTSE China Financial Services Price USD,FTWICHN8770U,USD,other_indices,global_indices
425,china,FTSE China 200 Mobile Telecommunication CNY,FTSE China 200 Mobile Telecommunication CNY,FTXIN36570C,CNY,other_indices,global_indices
426,china,FTSE China 200 Media CNY,FTSE China 200 Media CNY,FTXIN35550C,CNY,other_indices,global_indices
427,china,FTSE China 200 Oil & Gas Producers CNY,FTSE China 200 Oil & Gas Producers CNY,FTXIN30530C,CNY,other_indices,global_indices
428,china,FTSE China 200 Life Insurance HKD,FTSE China 200 Life Insurance HKD,FTXIN38570H,HKD,other_indices,global_indices
429,china,FTSE China 200 Mobile Telecommunication HKD,FTSE China 200 Mobile Telecommunication HKD,FTXIN36570H,HKD,other_indices,global_indices
430,china,FTSE China 200 Travel & Leisure HKD,FTSE China 200 Travel & Leisure HKD,FTXIN35750H,HKD,other_indices,global_indices
431,china,FTSE China 200 Media HKD,FTSE China 200 Media HKD,FTXIN35550H,HKD,other_indices,global_indices
432,china,FTSE China 200 General Retailers HKD,FTSE China 200 General Retailers HKD,FTXIN35370H,HKD,other_indices,global_indices
433,china,FTSE China 200 Pharmaceuticals & Biotechnology HKD,FTSE China 200 Pharmaceuticals & Biotechnology HKD,FTXIN34570H,HKD,other_indices,global_indices
434,china,FTSE China 200 Personal Goods HKD,FTSE China 200 Personal Goods HKD,FTXIN33760H,HKD,other_indices,global_indices
435,china,FTSE China 200 Chemicals CNY,FTSE China 200 Chemicals CNY,FTXIN31350C,CNY,other_indices,global_indices
436,china,FTSE China 200 Leisure Goods HKD,FTSE China 200 Leisure Goods HKD,FTXIN33740H,HKD,other_indices,global_indices
437,china,FTSE China 200 Food Producers HKD,FTSE China 200 Food Producers HKD,FTXIN33570H,HKD,other_indices,global_indices
438,china,FTSE China 200 Beverages HKD,FTSE China 200 Beverages HKD,FTXIN33530H,HKD,other_indices,global_indices
439,china,FTSE China 200 Automobiles & Parts HKD,FTSE China 200 Automobiles & Parts HKD,FTXIN33350H,HKD,other_indices,global_indices
440,china,FTSE China 200 Industrial Transportation HKD,FTSE China 200 Industrial Transportation HKD,FTXIN32770H,HKD,other_indices,global_indices
441,china,FTSE China 200 Industrial Engineering HKD,FTSE China 200 Industrial Engineering HKD,FTXIN32750H,HKD,other_indices,global_indices
442,china,FTSE China 200 Electronic & Electrical Equipment H,FTSE China 200 Electronic & Electrical Equipment HKD,FTXIN32730H,HKD,other_indices,global_indices
443,china,FTSE China 200 General Industrials HKD,FTSE China 200 General Industrials HKD,FTXIN32720H,HKD,other_indices,global_indices
444,china,FTSE China 200 Aerospace & Defence HKD,FTSE China 200 Aerospace & Defence HKD,FTXIN32710H,HKD,other_indices,global_indices
445,china,FTSE China 200 Household Goods HKD,FTSE China 200 Household Goods HKD,FTXIN33720H,HKD,other_indices,global_indices
446,china,FTSE China 200 Industrial Metals CNY,FTSE China 200 Industrial Metals CNY,FTXIN31750C,CNY,other_indices,global_indices
447,china,FTSE China 200 Mining CNY,FTSE China 200 Mining CNY,FTXIN31770C,CNY,other_indices,global_indices
448,china,FTSE China 200 Aerospace & Defence CNY,FTSE China 200 Aerospace & Defence CNY,FTXIN32710C,CNY,other_indices,global_indices
449,china,FTSE China 200 General Retailers CNY,FTSE China 200 General Retailers CNY,FTXIN35370C,CNY,other_indices,global_indices
450,china,FTSE China 200 Pharmaceuticals & Biotechnology CNY,FTSE China 200 Pharmaceuticals & Biotechnology CNY,FTXIN34570C,CNY,other_indices,global_indices
451,china,FTSE China 200 Personal Goods CNY,FTSE China 200 Personal Goods CNY,FTXIN33760C,CNY,other_indices,global_indices
452,china,FTSE China 200 Leisure Goods CNY,FTSE China 200 Leisure Goods CNY,FTXIN33740C,CNY,other_indices,global_indices
453,china,FTSE China 200 Household Goods CNY,FTSE China 200 Household Goods CNY,FTXIN33720C,CNY,other_indices,global_indices
454,china,FTSE China 200 Food Producers CNY,FTSE China 200 Food Producers CNY,FTXIN33570C,CNY,other_indices,global_indices
455,china,FTSE China 200 Beverages CNY,FTSE China 200 Beverages CNY,FTXIN33530C,CNY,other_indices,global_indices
456,china,FTSE China 200 Automobiles & Parts CNY,FTSE China 200 Automobiles & Parts CNY,FTXIN33350C,CNY,other_indices,global_indices
457,china,FTSE China 200 Industrial Transportation CNY,FTSE China 200 Industrial Transportation CNY,FTXIN32770C,CNY,other_indices,global_indices
458,china,FTSE China 200 Industrial Engineering CNY,FTSE China 200 Industrial Engineering CNY,FTXIN32750C,CNY,other_indices,global_indices
459,china,FTSE China 200 Construction & Materials CNY,FTSE China 200 Construction & Materials CNY,FTXIN32350C,CNY,other_indices,global_indices
460,china,FTSE China 200 Oil Equipment Services & Distributi,FTSE China 200 Oil Equipment Services & Distribution CNY,FTXIN30570C,CNY,other_indices,global_indices
461,china,FTSE China 200 Technology Hardware & Equipment HKD,FTSE China 200 Technology Hardware & Equipment HKD,FTXIN39570H,HKD,other_indices,global_indices
462,china,FTSE China 200 Software and Computer Services HKD,FTSE China 200 Software and Computer Services HKD,FTXIN39530H,HKD,other_indices,global_indices
463,china,FTSE China 200 General Financial HKD,FTSE China 200 General Financial HKD,FTXIN38770H,HKD,other_indices,global_indices
464,china,FTSE China 200 Banks HKD,FTSE China 200 Banks HKD,FTXIN38350H,HKD,other_indices,global_indices
465,china,FTSE China 200 Electricity HKD,FTSE China 200 Electricity HKD,FTXIN37530H,HKD,other_indices,global_indices
466,china,FTSE China 200 Electronic & Electrical Equipment C,FTSE China 200 Electronic & Electrical Equipment CNY,FTXIN32730C,CNY,other_indices,global_indices
467,china,FTSE China 200 General Industrials CNY,FTSE China 200 General Industrials CNY,FTXIN32720C,CNY,other_indices,global_indices
468,china,FTSE China 200 Travel & Leisure CNY,FTSE China 200 Travel & Leisure CNY,FTXIN35750C,CNY,other_indices,global_indices
469,china,FTSE China Financial Services Price EUR,FTSE China Financial Services Price EUR,FTWICHN8770E,EUR,other_indices,global_indices
470,china,FTSE China Financial Services Price GBP,FTSE China Financial Services Price GBP,FTWICHN8770S,GBP,other_indices,global_indices
471,china,FTSE China Alternative Energy Price USD,FTSE China Alternative Energy Price USD,FTWICHN0580U,USD,other_indices,global_indices
472,china,FTSE China Oil Equipment Servi JPY,FTSE China Oil Equipment Servi JPY,FTWICHN0570Y,JPY,other_indices,global_indices
473,china,FTSE China Oil Equipment Servi USD,FTSE China Oil Equipment Servi USD,FTWICHN0570U,USD,other_indices,global_indices
474,china,FTSE China Oil Equipment Servi EUR,FTSE China Oil Equipment Servi EUR,FTWICHN0570E,EUR,other_indices,global_indices
475,china,FTSE China Oil Gas Producers GBP,FTSE China Oil Gas Producers GBP,FTWICHN0530S,GBP,other_indices,global_indices
476,china,FTSE China Oil Gas Producers JPY,FTSE China Oil Gas Producers JPY,FTWICHN0530Y,JPY,other_indices,global_indices
477,china,FTSE China Oil Gas Producers USD,FTSE China Oil Gas Producers USD,FTWICHN0530U,USD,other_indices,global_indices
478,china,SME-Chinext 400,SME-Chinext 400,SZSC400,CNY,other_indices,world_indices
479,china,FTSE China Oil Gas GBP,FTSE China Oil Gas GBP,FTWICHN0001S,GBP,other_indices,global_indices
480,china,FTSE China Oil Equipment Servi GBP,FTSE China Oil Equipment Servi GBP,FTWICHN0570S,GBP,other_indices,global_indices
481,china,FTSE China Oil Gas JPY,FTSE China Oil Gas JPY,FTWICHN0001Y,JPY,other_indices,global_indices
482,china,FTSE China Oil Gas EUR,FTSE China Oil Gas EUR,FTWICHN0001E,EUR,other_indices,global_indices
483,china,FTSE China Nonlife Insurance GBP,FTSE China Nonlife Insurance GBP,FTWICHN8530S,GBP,other_indices,global_indices
484,china,FTSE China Nonlife Insurance JPY,FTSE China Nonlife Insurance JPY,FTWICHN8530Y,JPY,other_indices,global_indices
485,china,FTSE China Nonlife Insurance USD,FTSE China Nonlife Insurance USD,FTWICHN8530U,USD,other_indices,global_indices
486,china,FTSE China Nonlife Insurance EUR,FTSE China Nonlife Insurance EUR,FTWICHN8530E,EUR,other_indices,global_indices
487,china,FTSE China Mining GBP,FTSE China Mining GBP,FTWICHN1770S,GBP,other_indices,global_indices
488,china,FTSE China Mining JPY,FTSE China Mining JPY,FTWICHN1770Y,JPY,other_indices,global_indices
489,china,FTSE China Mining USD,FTSE China Mining USD,FTWICHN1770U,USD,other_indices,global_indices
490,china,FTSE China Oil Gas USD,FTSE China Oil Gas USD,FTWICHN0001U,USD,other_indices,global_indices
491,china,FTSE China Personal Goods EUR,FTSE China Personal Goods EUR,FTWICHN3760E,EUR,other_indices,global_indices
492,china,FTSE China Personal Goods USD,FTSE China Personal Goods USD,FTWICHN3760U,USD,other_indices,global_indices
493,china,FTSE China Personal Goods JPY,FTSE China Personal Goods JPY,FTWICHN3760Y,JPY,other_indices,global_indices
494,china,FTSE China Telecommunication USD,FTSE China Telecommunication USD,FTWICHN6000U,USD,other_indices,global_indices
495,china,FTSE China Telecommunication EUR,FTSE China Telecommunication EUR,FTWICHN6000E,EUR,other_indices,global_indices
496,china,FTSE China Technology Hardware  GBP,FTSE China Technology Hardware  GBP,FTWICHN9570S,GBP,other_indices,global_indices
497,china,FTSE China Technology Hardware  JPY,FTSE China Technology Hardware  JPY,FTWICHN9570Y,JPY,other_indices,global_indices
498,china,FTSE China Technology Hardware  USD,FTSE China Technology Hardware  USD,FTWICHN9570U,USD,other_indices,global_indices
499,china,FTSE China Technology Hardware  EUR,FTSE China Technology Hardware  EUR,FTWICHN9570E,EUR,other_indices,global_indices
500,china,FTSE China Technology GBP,FTSE China Technology GBP,FTWICHN9000S,GBP,other_indices,global_indices
501,china,FTSE China Technology JPY,FTSE China Technology JPY,FTWICHN9000Y,JPY,other_indices,global_indices
502,china,FTSE China Technology USD,FTSE China Technology USD,FTWICHN9000U,USD,other_indices,global_indices
503,china,FTSE China Technology EUR,FTSE China Technology EUR,FTWICHN9000E,EUR,other_indices,global_indices
504,china,FTSE China Software Computer S GBP,FTSE China Software Computer S GBP,FTWICHN9530S,GBP,other_indices,global_indices
505,china,FTSE China Software Computer S JPY,FTSE China Software Computer S JPY,FTWICHN9530Y,JPY,other_indices,global_indices
506,china,FTSE China Software Computer S USD,FTSE China Software Computer S USD,FTWICHN9530U,USD,other_indices,global_indices
507,china,FTSE China Software Computer S EUR,FTSE China Software Computer S EUR,FTWICHN9530E,EUR,other_indices,global_indices
508,china,FTSE China Pharmaceuticals Bio GBP,FTSE China Pharmaceuticals Bio GBP,FTWICHN4570S,GBP,other_indices,global_indices
509,china,FTSE China Pharmaceuticals Bio JPY,FTSE China Pharmaceuticals Bio JPY,FTWICHN4570Y,JPY,other_indices,global_indices
510,china,FTSE China Pharmaceuticals Bio USD,FTSE China Pharmaceuticals Bio USD,FTWICHN4570U,USD,other_indices,global_indices
511,china,FTSE China Pharmaceuticals Bio EUR,FTSE China Pharmaceuticals Bio EUR,FTWICHN4570E,EUR,other_indices,global_indices
512,china,FTSE China Personal Goods GBP,FTSE China Personal Goods GBP,FTWICHN3760S,GBP,other_indices,global_indices
513,china,FTSE China Mining EUR,FTSE China Mining EUR,FTWICHN1770E,EUR,other_indices,global_indices
514,china,FTSE China Telecommunication JPY,FTSE China Telecommunication JPY,FTWICHN6000Y,JPY,other_indices,global_indices
515,china,FTSE China Life Insurance GBP,FTSE China Life Insurance GBP,FTWICHN8570S,GBP,other_indices,global_indices
516,china,FTSE China Life Insurance USD,FTSE China Life Insurance USD,FTWICHN8570U,USD,other_indices,global_indices
517,china,FTSE China Health Care USD,FTSE China Health Care USD,FTWICHN4000U,USD,other_indices,global_indices
518,china,FTSE China Health Care EUR,FTSE China Health Care EUR,FTWICHN4000E,EUR,other_indices,global_indices
519,china,FTSE China General Retailers GBP,FTSE China General Retailers GBP,FTWICHN5370S,GBP,other_indices,global_indices
520,china,FTSE China General Retailers JPY,FTSE China General Retailers JPY,FTWICHN5370Y,JPY,other_indices,global_indices
521,china,FTSE China General Retailers USD,FTSE China General Retailers USD,FTWICHN5370U,USD,other_indices,global_indices
522,china,FTSE China General Retailers EUR,FTSE China General Retailers EUR,FTWICHN5370E,EUR,other_indices,global_indices
523,china,FTSE China General Industrials GBP,FTSE China General Industrials GBP,FTWICHN2720S,GBP,other_indices,global_indices
524,china,FTSE China General Industrials JPY,FTSE China General Industrials JPY,FTWICHN2720Y,JPY,other_indices,global_indices
525,china,FTSE China Health Care JPY,FTSE China Health Care JPY,FTWICHN4000Y,JPY,other_indices,global_indices
526,china,FTSE China General Industrials USD,FTSE China General Industrials USD,FTWICHN2720U,USD,other_indices,global_indices
527,china,FTSE China Gas Water Multiutil GBP,FTSE China Gas Water Multiutil GBP,FTWICHN7570S,GBP,other_indices,global_indices
528,china,FTSE China Gas Water Multiutil JPY,FTSE China Gas Water Multiutil JPY,FTWICHN7570Y,JPY,other_indices,global_indices
529,china,FTSE China Gas Water Multiutil USD,FTSE China Gas Water Multiutil USD,FTWICHN7570U,USD,other_indices,global_indices
530,china,FTSE China Gas Water Multiutil EUR,FTSE China Gas Water Multiutil EUR,FTWICHN7570E,EUR,other_indices,global_indices
531,china,FTSE China Forestry Paper GBP,FTSE China Forestry Paper GBP,FTWICHN1730S,GBP,other_indices,global_indices
532,china,FTSE China Forestry Paper JPY,FTSE China Forestry Paper JPY,FTWICHN1730Y,JPY,other_indices,global_indices
533,china,FTSE China Forestry Paper USD,FTSE China Forestry Paper USD,FTWICHN1730U,USD,other_indices,global_indices
534,china,FTSE China Forestry Paper EUR,FTSE China Forestry Paper EUR,FTWICHN1730E,EUR,other_indices,global_indices
535,china,FTSE China General Industrials EUR,FTSE China General Industrials EUR,FTWICHN2720E,EUR,other_indices,global_indices
536,china,FTSE China Health Care GBP,FTSE China Health Care GBP,FTWICHN4000S,GBP,other_indices,global_indices
537,china,FTSE China Household Goods EUR,FTSE China Household Goods EUR,FTWICHN3720E,EUR,other_indices,global_indices
538,china,FTSE China Household Goods USD,FTSE China Household Goods USD,FTWICHN3720U,USD,other_indices,global_indices
539,china,FTSE China Life Insurance EUR,FTSE China Life Insurance EUR,FTWICHN8570E,EUR,other_indices,global_indices
540,china,FTSE China Industrials GBP,FTSE China Industrials GBP,FTWICHN2000S,GBP,other_indices,global_indices
541,china,FTSE China Industrials JPY,FTSE China Industrials JPY,FTWICHN2000Y,JPY,other_indices,global_indices
542,china,FTSE China Industrials USD,FTSE China Industrials USD,FTWICHN2000U,USD,other_indices,global_indices
543,china,FTSE China Industrials EUR,FTSE China Industrials EUR,FTWICHN2000E,EUR,other_indices,global_indices
544,china,FTSE China Industrial TransportaGBP,FTSE China Industrial TransportaGBP,FTWICHN2770S,GBP,other_indices,global_indices
545,china,FTSE China Industrial TransportaJPY,FTSE China Industrial TransportaJPY,FTWICHN2770Y,JPY,other_indices,global_indices
546,china,FTSE China Industrial TransportaUSD,FTSE China Industrial TransportaUSD,FTWICHN2770U,USD,other_indices,global_indices
547,china,FTSE China Industrial TransportaEUR,FTSE China Industrial TransportaEUR,FTWICHN2770E,EUR,other_indices,global_indices
548,china,FTSE China Industrial Metals GBP,FTSE China Industrial Metals GBP,FTWICHN1750S,GBP,other_indices,global_indices
549,china,FTSE China Industrial Metals JPY,FTSE China Industrial Metals JPY,FTWICHN1750Y,JPY,other_indices,global_indices
550,china,FTSE China Industrial Metals USD,FTSE China Industrial Metals USD,FTWICHN1750U,USD,other_indices,global_indices
551,china,FTSE China Industrial Metals EUR,FTSE China Industrial Metals EUR,FTWICHN1750E,EUR,other_indices,global_indices
552,china,FTSE China Industrial Engineerin GBP,FTSE China Industrial Engineerin GBP,FTWICHN2750S,GBP,other_indices,global_indices
553,china,FTSE China Industrial Engineerin JPY,FTSE China Industrial Engineerin JPY,FTWICHN2750Y,JPY,other_indices,global_indices
554,china,FTSE China Industrial Engineerin USD,FTSE China Industrial Engineerin USD,FTWICHN2750U,USD,other_indices,global_indices
555,china,FTSE China Industrial Engineerin EUR,FTSE China Industrial Engineerin EUR,FTWICHN2750E,EUR,other_indices,global_indices
556,china,FTSE China Household Goods GBP,FTSE China Household Goods GBP,FTWICHN3720S,GBP,other_indices,global_indices
557,china,FTSE China Household Goods JPY,FTSE China Household Goods JPY,FTWICHN3720Y,JPY,other_indices,global_indices
558,china,FTSE China Life Insurance JPY,FTSE China Life Insurance JPY,FTWICHN8570Y,JPY,other_indices,global_indices
559,china,SME-Chinext 100 Price,SME-Chinext 100 Price,SZSC100P,CNY,other_indices,world_indices
560,china,FTSE China Telecommunication GBP,FTSE China Telecommunication GBP,FTWICHN6000S,GBP,other_indices,global_indices
561,china,FTSE China Travel Leisure USD,FTSE China Travel Leisure USD,FTWICHN5750U,USD,other_indices,global_indices
562,china,FTSE Greater China Total Return GBP,FTSE Greater China Total Return GBP,TFTAWGCHIS,GBP,other_indices,global_indices
563,china,FTSE Greater China Total Return JPY,FTSE Greater China Total Return JPY,TFTAWGCHIY,JPY,other_indices,global_indices
564,china,FTSE China A 200 Composite,FTSE China A 200 Composite,FTFXC200B,CNY,other_indices,global_indices
565,china,FTSE Greater China Small Cap YEN,FTSE Greater China Small Cap YEN,FTSCGCHIY,JPY,other_indices,global_indices
566,china,FTSE Greater China Small Cap EURO,FTSE Greater China Small Cap EURO,FTSCGCHIE,EUR,other_indices,global_indices
567,china,FTSE Greater China Small Cap GBP,FTSE Greater China Small Cap GBP,FTSCGCHIS,GBP,other_indices,global_indices
568,china,FTSE GREATER CHINA SMALL CAP USD,FTSE GREATER CHINA SMALL CAP USD,FTSCGCHIU,USD,other_indices,global_indices
569,china,FTSE AW China Total Return JPY,FTSE AW China Total Return JPY,TFTWICHNY,JPY,other_indices,global_indices
570,china,FTSE Greater China Total Return USD,FTSE Greater China Total Return USD,TFTAWGCHIU,USD,other_indices,global_indices
571,china,FTSE AW China Total Return GBP,FTSE AW China Total Return GBP,TFTWICHNS,GBP,other_indices,global_indices
572,china,FTSE AW China Total Return EUR,FTSE AW China Total Return EUR,TFTWICHNE,EUR,other_indices,global_indices
573,china,FTSE Global Equity Series Wi China EURO,FTSE Global Equity Series Wi China EURO,FTSCHNE,EUR,other_indices,global_indices
574,china,FTSE Global Equity Series Wi China YEN,FTSE Global Equity Series Wi China YEN,FTSCHNY,JPY,other_indices,global_indices
575,china,FTSE Intl All-World Country Indices - China USD,FTSE Intl All-World Country Indices - China USD,FTWICHNU,USD,other_indices,global_indices
576,china,FTSE Global Equity Series Wi China GBP,FTSE Global Equity Series Wi China GBP,FTSCHNS,GBP,other_indices,global_indices
577,china,FTSE CHINA SMALL CAP USD,FTSE CHINA SMALL CAP USD,FTSCHNU,USD,other_indices,global_indices
578,china,FTSE China 50,FTSE China 50,FTXIN0H,HKD,other_indices,global_indices
579,china,FTSE China HY150 TR HKD,FTSE China HY150 TR HKD,TFTXH150H,HKD,other_indices,global_indices
580,china,FTSE AW China Total Return USD,FTSE AW China Total Return USD,TFTWICHNU,USD,other_indices,global_indices
581,china,FTSE Greater China Total Return EUR,FTSE Greater China Total Return EUR,TFTAWGCHIE,EUR,other_indices,global_indices
582,china,FTSE Global All Cap ex Canada China A Inclusion Ne,FTSE Global All Cap ex Canada China A Inclusion Net Tax PR,FTFQACXCNC,CAD,other_indices,global_indices
583,china,FT V China A TR,FT V China A TR,TFTGPVP009H,HKD,other_indices,global_indices
584,china,FTSE China Alternative Energy Price EUR,FTSE China Alternative Energy Price EUR,FTWICHN0580E,EUR,other_indices,global_indices
585,china,FTSE China Alternative Energy Price GBP,FTSE China Alternative Energy Price GBP,FTWICHN0580S,GBP,other_indices,global_indices
586,china,FTSE China Alternative Energy Price JPY,FTSE China Alternative Energy Price JPY,FTWICHN0580Y,JPY,other_indices,global_indices
587,china,FTSE RAFI Hong Kong/China 80 - QSR GBP TR,FTSE RAFI Hong Kong/China 80 - QSR GBP TR,TFTFRHKC80QS,GBP,other_indices,global_indices
588,china,FTSE RAFI Hong Kong/China 80 - QSR AUD TR,FTSE RAFI Hong Kong/China 80 - QSR AUD TR,TFTFRHKC80QA,AUD,other_indices,global_indices
589,china,FTSE RAFI Hong Kong/China 80 - QSR CAD TR,FTSE RAFI Hong Kong/China 80 - QSR CAD TR,TFTFRHKC80QCAD,CAD,other_indices,global_indices
590,china,FTSE RAFI Hong Kong/China 80 - QSR CHF PR,FTSE RAFI Hong Kong/China 80 - QSR CHF PR,FTFRHKC80QSF,CHF,other_indices,global_indices
